,date,start_h,start_m,end_h,end_m,content
14844,20190816,8시,15분,10시,25분,"라삐아프 코튼 트렌치코트 1종(런칭가 99,900원)"
14845,20190816,10시,25분,11시,35분,GRN 분홍이 초록이 시즌2 8병 (분홍이4병+초록이4병)
14846,20190816,11시,35분,12시,25분,"(런칭가 179,000원) 김서룡 코튼100% 리버시블 트렌치코트"
14847,20190816,12시,25분,12시,45분,원큐 프로닥스 청소용품 욕실청소 주방청소 발포클리너 3팩세트
14848,20190816,12시,45분,13시,40분,LG DIOS 식기세척기 DFB22M 12인용 블랙컬러 스팀형
14849,20190816,13시,40분,14시,10분,서울대공동개발 배로 맛있는 약콩두유 190ml*24팩*3박 (총 72팩)
14850,20190816,14시,10분,14시,40분,홀베리 애플망고 냉동망고 150g * 23팩
14851,20190816,14시,40분,15시,10분,[담아드림시즌2] 특허받은 분리수거함+롤백1년치(4롤)
14852,20190816,15시,10분,15시,40분,[에끌라두] ★끈적임NO★오일프리 선크림
14853,20190816,15시,40분,16시,40분,[비젼냄비포함] 코렐 MSNY 블루밍블루 8인조 (48p) 패키지
14854,20190816,16시,40분,17시,35분,[요석궁] 경주 최부자 반가 한정식 갈비탕
14855,20190816,17시,35분,18시,35분,♥GS단독/최신상♥ 데싱디바 페디 슈퍼슬림핏 크루즈2
14856,20190816,18시,35분,19시,35분,[삼성]건조기 그랑데 16kg 블랙캐비어 DV16R8540KV
14857,20190816,19시,35분,20시,40분,정관장 홍삼정 마일드센스 6박스+10포더!+쇼핑백6장(총 190포)
14858,20190816,20시,40분,21시,40분,바다향가득 통꼬막장 150g * 10통 + 국내산참기름 1병
14859,20190816,21시,40분,22시,40분,다이슨 청소기 V10 앱솔루트플러스 & 공기청정기 DP04 세트 구성
14860,20190816,22시,40분,23시,45분,[리오더]FILA 휠라 여성속옷 노와이어 브라팬티 시그니처
14861,20190816,23시,45분,1시,00분,[아메리칸투어리스터] 리넥스플러스 여행가방 캐리어 특대형 4종
14862,20190817,1시,00분,2시,00분,보노보 쿨 라이크라 데님3종(여)
14863,20190817,2시,00분,3시,00분,프리바이오틱스 FOS 프락토올리고당 11박스+무료체험 10포
14864,20190817,3시,00분,3시,40분,19 F/W 브리엘 카메라백 미니 레더 크로스백
14865,20190817,3시,40분,4시,10분,"모르간 소가죽 쿠션 샌들(런칭가 69,800원)"
14866,20190817,4시,10분,4시,30분,마리아꾸르끼 천연 라피아햇(모자+썬캡) 5만원세일!!
14867,20190817,4시,30분,5시,30분,[강순의] 나주종가 25대 종부 식품명인 강순의 나주곰탕
14868,20190817,5시,30분,6시,00분,[쿠키아] 뚜부과자 총 13봉(오곡8봉+뚜부3봉+갓뚜부2봉)
14869,20190817,6시,00분,7시,15분,[8개월]관절연골엔 보스웰리아(850mg*30정*16박스)
14870,20190817,7시,15분,8시,20분,GS단독 컬럼비아 여성 보아 트레일화 / 본사 정품 최신
14871,20190817,8시,20분,9시,20분,아디다스 골프 남성 19년 최신상 모션360 팬츠 3종 정품
14872,20190817,9시,20분,11시,50분,이태리 아테스토니 여성 정품 트렌치 코트 1종
14873,20190817,11시,50분,12시,40분,울트라브이 이데베논앰플 20병 용량+에센스더블구성
14874,20190817,12시,40분,13시,30분,[2019 BEST]GS단독 FILA 휠라 남성속옷 제타드로즈 12종
14875,20190817,13시,30분,14시,20분,[삼성] 2019 NEW 세탁기 18kg 화이트 WA18R7650GW
14876,20190817,14시,20분,15시,20분,더마픽스 이태리 리얼콜라겐 관리 프로그램 (기본세트)
14877,20190817,15시,20분,16시,20분,2019 올인원 숀리 스쿼트머신 FS
14878,20190817,16시,20분,17시,20분,제이앤코슈 닥터펩티 펩타이드 볼륨 에센스 매니아 세트
14879,20190817,17시,40분,18시,30분,덴티스테 치약 플러스 화이트 10종 (160g 8개+60g 1개+10g 1개)
14880,20190817,18시,30분,19시,30분,[보물섬투어] 몽골 바이칼 7일 / 몽골 4일 아시아나
14881,20190817,19시,30분,20시,30분,라클라우드 라텍스 매트리스 상담예약
14882,20190817,20시,30분,21시,30분,아디다스 골프 남성 19년 최신상 모션360 팬츠 3종 정품
14883,20190817,21시,30분,22시,30분,"[삼성] 19년 신상 무선 청소기 제트, 로봇 청소기 파워봇 렌탈 상담예약"
14884,20190817,22시,30분,1시,00분,나인식스뉴욕 96ny 라이트웨이트 트렌치 재킷
14885,20190818,1시,00분,2시,00분,달바 화이트트러플 세럼7병+선크림1+아이크림1
14886,20190818,2시,00분,3시,00분,[한예슬 LED 마스크] 오페라미룩스 프리미엄 LED 풀세트
14887,20190818,3시,00분,4시,00분,2019 시원스쿨 패밀리탭 프리미엄 플러스+여행 패키지
14888,20190818,4시,00분,4시,30분,[바이알러]울트라마이텍스 기능성이불+스프레드 세트 Q
14889,20190818,4시,30분,5시,30분,NEW 헨리코튼 골프 남성 폴로 티셔츠 4종
14890,20190818,5시,30분,6시,00분,토리식품 팥죽 호박죽 혼합세트
14891,20190818,6시,00분,6시,50분,제니하우스 헤어핏 새치/빈모 커버 쿠션 본품2+리필4 최대용량 !
14892,20190818,6시,50분,7시,50분,에이지투웨니스 올뉴 시즌2 에센스커버팩트 전고객 팩트 5개용량
14893,20190818,7시,50분,8시,50분,프리바이오틱스 FOS 프락토올리고당 11박스+무료체험 10포
14894,20190818,8시,50분,11시,15분,에버콜라겐 인앤업플러스 시즌3 (42g*3병) (총 12주분)
14895,20190818,11시,15분,12시,30분,DPC 스킨샷 LED 마스크 스페셜 패키지
14896,20190818,12시,30분,13시,45분,◆초특가◆신일DC서큘레이터블랙스탠드형 SIF-PC20DCB 두개구성
14897,20190818,13시,45분,15시,00분,미구하라 빅3스텝 화이트닝 마스크 특별구성
14898,20190818,15시,00분,16시,10분,[젤라또팩토리] 하또하또핏 PRO 젤네일 시즌2
14899,20190818,16시,10분,17시,15분,[이지드롭]욕실/변기클리너 레몬/라벤더 복합구성(150회사용량)
14900,20190818,17시,15분,18시,00분,[참좋은여행 Largo Plus] 프리미엄 스페인 일주. 비지니스 왕복
14901,20190818,18시,00분,18시,45분,[한진관광] 터키일주 9일. 대한항공. 힐튼 포함 전일정 5성호텔
14902,20190818,18시,45분,19시,30분,[롯데관광] 서유럽 6개국 12일. 대한항공 왕복직항
14903,20190818,19시,30분,20시,30분,에이지투웨니스 올뉴 시즌2 에센스커버팩트 최신상 LX
14904,20190818,20시,30분,21시,35분,삼성 냉장고 비스포크 5도어+삼성 공기청정기+가전 4종 더!
14905,20190818,21시,35분,22시,40분,[리바이스 바디웨어] 노와이어 데일리 브라팬티
14906,20190818,22시,40분,23시,45분,현대캐피탈 자동차 이용프로그램 상담예약
14907,20190818,23시,45분,1시,05분,♥GS단독/최신상♥ 데싱디바 페디 슈퍼슬림핏 크루즈2
14908,20190819,1시,05분,2시,00분,[GS단독]푸마 여자속옷 퓨징 노와이어 브라팬티 12종(19SS)
14909,20190819,2시,00분,3시,00분,유현수셰프의 북촌더덕갈비 330g * 6팩
14910,20190819,3시,00분,3시,10분,아하 그렇구나
14911,20190819,3시,10분,4시,00분,제니하우스 헤어핏 새치/빈모 커버 쿠션 본품2+리필4 최대용량 !
14912,20190819,4시,00분,4시,30분,JASON WU 엣지스티치 린넨 티셔츠 3종(런칭가 69천원)
14913,20190819,4시,30분,5시,30분,메디쉴드 전동 목견인기 의료기기 마사지 펌프 CT-1000
14914,20190819,5시,30분,6시,00분,[크린위즈] 매직클리너 20종세트
14915,20190819,6시,00분,7시,15분,[뉴트리원라이프] 정우성 루테인지아잔틴164 10박스(10개월분)
14916,20190819,7시,15분,8시,15분,[신한]받고또받는생활비암보험
14917,20190819,8시,15분,9시,25분,SJ WANI 머플러 리버시블 무스탕 코트
14918,20190819,9시,25분,10시,25분,18K 천연다이아몬드 총 0.5캐럿(0.1ct*5pcs) 반지+가드링 2종
14919,20190819,10시,25분,11시,35분,엠베스트 중등 인터넷 강의 무료 상담예약
14920,20190819,11시,35분,12시,40분,[썸머 특가] 플레이텍스 입는 브라팬티 등판 매끈 브라팬티
14921,20190819,12시,40분,13시,20분,GS단독 특가 / 아디다스 공식정품 웨이파인더 스포츠 선글라스 AD30 / 남녀공용 일반렌즈 미러렌즈
14922,20190819,13시,20분,14시,00분,최초공개 풋스크럽!플루 최신상 바디스크럽 풀세트
14923,20190819,14시,00분,14시,40분,[오슬로] IH 후라이팬세트+점보계란말이팬+전골팬
14924,20190819,14시,40분,15시,40분,[에버비키니] 화사다이어트 빠질라카노 28포*12박스 (24주분)
14925,20190819,15시,40분,16시,40분,LG 로보킹 터보 R46RIM [메탈릭레드]
14926,20190819,16시,40분,17시,35분,주원산오리 싸먹는 오리슬라이스 80g * 28팩 + 겨자소스 110g
14927,20190819,17시,35분,18시,35분,삼성 건조기 그랑데 렌탈 16kg 14kg 9kg 상담예약
14928,20190819,18시,35분,19시,35분,[DB]참좋은상해보험
14929,20190819,19시,35분,20시,40분,[GS 단독] 아디다스 정품 남성 쿨썸머 블랙패키지 드로즈 9종
14930,20190819,20시,40분,21시,40분,한예슬 WF 더블에프 페이스 피트니스기
14931,20190819,21시,40분,22시,40분,[메리츠]암-올바른암보험
14932,20190819,22시,40분,23시,45분,아디다스 뉴제로라이트 액티브 브라팬티 7세트
14933,20190819,23시,45분,1시,00분,루나 LUNA 코어핏 스틱 파운데이션 여름한정 세트
14934,20190820,1시,00분,2시,00분,라이나(무)THE든든한치매보험
14935,20190820,2시,00분,2시,50분,[에끌라두] ★끈적임NO★오일프리 선크림
14936,20190820,2시,50분,3시,00분,GS생활백서
14937,20190820,3시,00분,3시,30분,마리아꾸르끼 로열 크로스바디 퀼팅백 2종세트
14938,20190820,3시,30분,4시,10분,"(런칭가 59,900원)코펜하겐럭스 여성 모달 티셔츠 6종"
14939,20190820,4시,10분,4시,40분,[한일카페트] 천연 대자리 세트(특대형)+ 1인용 하나 더!
14940,20190820,4시,40분,5시,30분,[수성심] 임성근 조리장의 소곱창전골 8팩 세트
14941,20190820,5시,30분,6시,00분,스마트까사 더블스프레이 물걸레 청소기 1+1 무료배송
14942,20190820,6시,00분,7시,15분,[오퓨리]아티초크추출분말8통(8개월)스페인산100%
14943,20190820,7시,15분,8시,15분,셀리턴 LED 넥클레이 렌탈
14944,20190820,8시,15분,10시,25분,[19FW]모르간 시그니처 수트컬렉션4종(롱재킷+재킷+팬츠+스커트)
14945,20190820,10시,25분,11시,35분,"이다희 스키니랩 행복한 시서스 다이어트 8주+8주, 16주분"
14946,20190820,11시,35분,12시,40분,톰포드 TF641 캣아이 선글라스
14947,20190820,12시,40분,13시,40분,런칭가149000원]코튼클럽 노와이어 플로럴라이트 브라팬티15종
14948,20190820,13시,40분,14시,20분,목우촌 무항생제 훈제오리 200g * 18팩 (총 3.6kg)
14949,20190820,14시,20분,14시,50분,[무료배송]SNS 핫트렌드~~ 더위야 가라!! 송주불냉면 20인분
14950,20190820,14시,50분,15시,40분,GRN 분홍이 초록이 시즌2 8병 (분홍이4병+초록이4병)
14951,20190820,15시,40분,16시,40분,쿠쿠 정수기 렌탈(2019년형/TV CF동일모델/0원/냉온정)
14952,20190820,16시,40분,17시,35분,푸마 남성 블랙에디션 드로즈 패키지 3차 (11종)
14953,20190820,17시,35분,18시,35분,라이나(무)THE든든한치매보험
14954,20190820,18시,35분,19시,35분,A.S.98 Made in Italy  폰테 어글리스니커즈
14955,20190820,19시,35분,20시,40분,종가집 중부식 포기김치 11kg+ 포기김치 1kg
14956,20190820,20시,40분,21시,40분,여성 푸마 이머젼스 니트 워킹 슬립온 운동화 19FW 퓨마 단독
14957,20190820,21시,40분,22시,40분,바디프랜드 안마의자 렌탈 무료 상담예약
14958,20190820,22시,40분,23시,50분,한샘 미니멀 라이프 솔루션 상담예약
14959,20190820,23시,50분,1시,00분,인터넷최저가 도전!_삼성 QLED TV 75인치 QN75Q60RAFXKR
14960,20190821,1시,00분,2시,00분,라이크라 엘컴포트 2019 시그니처 에디션
14961,20190821,2시,00분,3시,00분,제니하우스 헤어핏 새치/빈모 커버 쿠션 본품2+리필4 최대용량 !
14962,20190821,3시,00분,3시,10분,샤피의 건강생활 정보
14963,20190821,3시,10분,4시,00분,[이지플러스] 신선 식품 포장기+마스킹테이프 4개
14964,20190821,4시,00분,4시,30분,"(런칭가 99,900원)라삐아프 코튼100 셔츠원피스3종"
14965,20190821,4시,30분,5시,30분,이경제 더힘찬 녹용구미 100봉
14966,20190821,5시,30분,6시,00분,히팅 고데롤 시즌2 일명 열나는 구르프
14967,20190821,6시,00분,7시,15분,[신한]받고또받는생활비암보험
14968,20190821,7시,15분,8시,15분,체험분 2배★올뉴플러스 티에스 샴푸구성
14969,20190821,8시,15분,9시,25분,14K 이태리 팬시스퀘어 체인 80cm 롱 목걸이(블랙스피넬 세팅)
14970,20190821,9시,25분,10시,25분,[8개월]관절연골엔 보스웰리아(850mg*30정*16박스)
14971,20190821,10시,25분,10시,35분,[주원산오리] 1등급 무항생제 건강한오리*9팩+ 머스타드270g*1개
14972,20190821,10시,35분,11시,35분,"(런칭가 69,000원) SJ WANI 썸머 배기데님1종"
14973,20190821,11시,35분,12시,30분,센스맘 에어매트리스 9존 12cm 싱글(S) (겉커버 포함)
14974,20190821,12시,30분,12시,40분,[주원산오리] 1등급 무항생제 건강한오리*9팩+ 머스타드270g*1개
14975,20190821,12시,40분,13시,40분,락앤락 셰프컬렉션 칼블럭세트 칼가위 5종+칼갈이+칼블럭
14976,20190821,13시,40분,14시,10분,스케쳐스 2019 써밋 여성 운동화 슬립온 편한신발
14977,20190821,14시,10분,14시,40분,[한일카페트] 천연 대자리 세트(특대형)+ 1인용 하나 더!
14978,20190821,14시,40분,14시,50분,[주원산오리] 1등급 무항생제 건강한오리*9팩+ 머스타드270g*1개
14979,20190821,14시,50분,15시,20분,[햇사레] 부드러운 햇 복숭아 6kg (3kg x 2박스) 천중도(백도)
14980,20190821,15시,20분,15시,50분,테팔 블루포스 후라이팬 6종(유리뚜껑 포함)
14981,20190821,15시,50분,16시,30분,[LG생활건강]히말라야 핑크솔트 화이트라벨 치약 싱글SET
14982,20190821,16시,30분,16시,40분,[주원산오리] 1등급 무항생제 건강한오리*9팩+ 머스타드270g*1개
14983,20190821,16시,40분,17시,35분,[쿠쿠] 블랙스톤 전기압력밥솥 풀스텐 10인용 CRP-R108FB/CRP-R108FS
14984,20190821,17시,35분,18시,35분,체험분 2배★올뉴플러스 티에스 샴푸구성
14985,20190821,18시,35분,19시,35분,LG 퓨리케어 정수기 케어솔루션 상담예약 + 설치사은품 증정
14986,20190821,19시,35분,21시,40분,[오트리] 고메넛츠 리저브 100봉(봉당 30g)+쇼핑백 2장
14987,20190821,21시,40분,22시,40분,[팬티 최다] 플레이텍스 노와이어 스킨&블랙 브라팬티
14988,20190821,22시,40분,23시,40분,[19FW]모르간 시그니처 모달 하이넥 4종
14989,20190821,23시,40분,23시,50분,[주원산오리] 1등급 무항생제 건강한오리*9팩+ 머스타드270g*1개
14990,20190821,23시,50분,1시,00분,아이러너 런닝머신 렌탈
14991,20190822,1시,00분,2시,00분,"런칭가99,900원)디키즈 남녀공용 리버서블 롱패딩 벤치코트"
14992,20190822,2시,00분,3시,00분,♥기초완벽더블♥DPC 스킨아이론 추석 대특집 패키지
14993,20190822,3시,00분,3시,30분,"Lapiaf 빅라쿤 폭스퍼야상 1종 (런칭가 699,000원)"
14994,20190822,3시,30분,4시,30분,렌지메이트 프로2 풀세트(다용도팬+구이팬+미니쿠커+쌀세척기)
14995,20190822,4시,30분,5시,30분,[요석궁] 경주 최부자 반가 한정식 갈비탕
14996,20190822,5시,30분,6시,00분,케이트블랑 경북영주 풍기인견100% 침구세트 SS
14997,20190822,6시,00분,7시,15분,[DB]내맘에 쏙드는 암보험
14998,20190822,7시,15분,8시,15분,이롬황성주 1일1생식 스페셜 16주분(30g*28포*4박스)
14999,20190822,8시,15분,9시,25분,정관장 홍삼정 마일드센스 6박스+10포더!+쇼핑백6장(총 190포)
15000,20190822,9시,25분,10시,25분,아테스토니 19FW 슬림 세미배기 볼로냐 팬츠
15001,20190822,10시,25분,11시,35분,종근당 락토핏 코어 프롤린 유산균 6통 12개월 (총360포)
15002,20190822,11시,35분,12시,40분,[1stC] 퍼스트씨 메가 비타민C세럼15병+체험분 1매+트래블백
15003,20190822,12시,40분,13시,40분,[신한]받고또받는생활비암보험
15004,20190822,13시,40분,14시,40분,[삼성]건조기 그랑데 16kg 실버 DV16R8540KP
15005,20190822,14시,40분,15시,40분,♥GS단독/최신상♥ 데싱디바 페디 슈퍼슬림핏 크루즈2
15006,20190822,15시,40분,16시,10분,깨끗한나라 화장지 순수 3겹 27m 24롤 3팩
15007,20190822,16시,10분,16시,40분,[LG생활건강]족선생 차콜 풋샴푸 패밀리(풋샴푸8개+풋브러쉬1개)
15008,20190822,16시,40분,17시,35분,신세계푸드 순살 닭다리구이 23팩(소금구이/마늘간장/매콤)
